	otus	S2441YD	S2441YG	S2442YD	S2442YG	S2443YD	S2443YG	S2444YD	S2444YG	S2445YD	S2445YG	S2446YD	S2447YD	S2447YG	S2451YD	S2451YG	S2452YD	S2452YG	S2453YD	S2453YG	S2454YD	S2455YD	S2455YG	S2456YD	S2456YG	S2457YD	S2461YD	S2461YG	S2462YD	S2462YG	S2463YD	S2463YG	S2464YD	S2464YG	S2465YD	S2465YG	S2466YD	S2466YG	S2467YD	S2467YG	taxa	staxa
5582	otu8026	0	0	0.0002416928	0.0001100557	0.0016515224	0.0128220044	0	0	0.0005533171	0	0	0.0002703468	0.0001029539	0	0	0.0007569656	0.0006744956	0.0036477157	0.0019347436	0.0154630286	0.0004521334	0	0	0	0	0.000511381	0	0.0016068403	0.0009153215	0	0.0002377523	0	0.0003361673	0	0	0	0	0.0002316597	0.0001896102	CRAT	AT
5583	otu8027	0	0	0	0	0	0	0	0	0	0	0	0.0004021124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009864222	0.0009327949	CRT	RT
5584	otu8028	0	0	0	0.0001788404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002017682	0.000254993	CRT	RT
5585	otu8030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010910427	0.0008369001	CRT	RT
5586	otu8031	0	0	0	0	0	0	0	0	0	0	0	0.0017765645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013451211	0.0008020292	CRT	RT
5587	otu8032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784654	0.0006995962	CRT	RT
5588	otu8034	0	0	0	0	0.0001410391	0	0	0	0	0	0	0.0001726584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004184821	0.0004598592	CRT	RT
5589	otu8035	0	0	0	0	0.0017334161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006385722	CRT	RT
5590	otu8036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250342	0.0001961485	CRT	RT
5591	otu8037	0	0	0	0	0	0	0	0	0	0	0	0.0038598249	0.0004152475	0	0	0	0	0	0	0	0	0	0	0	0.0002168686	0	0	0	0	0	0	0	0	0	0	0	0	0.0018233864	0.0018786663	CRT	RT
5592	otu8039	0	0	0	0	0	0	0	0	0	0	0	0.0005247908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007921269	0	CRT	RT
5593	otu8040	0	0	0.0001543339	0.0004310513	0	0.0010329972	0	0	0	0	0	0.0002317258	0	0	0.0002147692	0	0.0005064472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009976315	0.0011790702	CRT	RT
5594	otu8041	0	0	0	0	0	0	0	0	0	0	0	9.08729e-05	0	0	0	0	0	0	0	0	0.0004168606	0	0	0	0.0003002796	0	0	0	0	0	0	0	0	0	0	0	0	0.0006239867	0.0004555003	CRT	RT
5595	otu8042	0	0	0	0	0	0	0	0	0	0	0	0.000929175	0.0003260208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036206177	0.0026000567	CRT	RT
5596	otu8044	6.65843e-05	0	0	0.0001008844	0.0001706118	0.0003180697	0	0	6.11025e-05	0	0	0.0003793942	0.0001990443	0	3.00215e-05	0.0001461727	0	0.000322504	0	0.0003959239	0	4.22302e-05	0	0.0001236907	0.0003086207	0	0	0	0	0	6.55032e-05	0.0001166654	9.88727e-05	4.07514e-05	0	0	0	0.0014123772	0.0016563647	CRT	RT
5597	otu8046	0	0	0	0	0.0008143871	0	0	0	0	0	0	0.0015516541	0.0015202865	0	0	0	0	0	0	0	0	0	0	0	0.0016821219	0	0	0	0	0	0	0	0	0	0	0	0	0.0077942296	0.0081902877	CRT	RT
5598	otu8047	0	0	0	0	0.0001069167	0.0002334457	0	0	0	0	0	0.0001476684	8.57949e-05	0	0	0	0	0	0	0	0	0	0	0	0.0001751631	0	0	0	0	0	0	0	0	0	0	0	0	0.0005866223	0.0006494693	CRT	RT
5599	otu8048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009316009	0	0	0	0	0.0001345121	0.0001329451	CRT	RT
5600	otu8049	0	0	0	0	0.0004799879	0	0	0	0	0	0	0.0005111599	0	0	0	0	0	0.0005741548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024548461	0.0017609772	CRT	RT
5601	otu8050	0	0	0	0.0001031772	0.0001637873	0.0007149274	0	0	0	0	0.0002016057	0.0004884416	0.0001853171	0	3.23308e-05	5.22045e-05	0	0.0001294902	4.26259e-05	0.0004619112	0	0	0.0002281359	0.0001236907	0.0001112147	0	4.32849e-05	4.29764e-05	0	0	6.06511e-05	0	0	0	0	0	0	0.0020513097	0.0016999533	CRT	RT
5602	otu8051	5.51043e-05	0	0.0001281263	0.0006947263	0.0005755305	0.0006945009	0	0	0.0001154158	0	0	0.0008564767	0.0002127715	0	0	0.0004124157	0.0009162091	0.0003958004	0.0001705037	0.0005718901	0	0	0	0	0.0014958373	0	0.0001782321	5.49143e-05	0	8.93574e-05	0.0002571607	0.0011571302	0.001483091	0	0	0	0	0.001853278	0.0017261064	CRT	RT
5603	otu8052	0	0	0	0	0.0003548726	0.0005048263	0	0	0	0	0	0.0008678358	0.0004255429	0	0	0.0001331215	0.0001519342	0.0010359219	0.0015818956	0	0	0	0	0	0.0010871234	0.0001423183	0	0	0	0	0.0004221316	0	0	0	0	0	0	0.0037738121	0.0035306722	CRT	RT
5604	otu8053	8.49524e-05	4.78078e-05	0	0.0001031772	0.0003776208	0.0001750843	0	0	0.0001255996	5.67185e-05	0	0.0008519331	0.000339748	7.21721e-05	2.54028e-05	5.22045e-05	3.45305e-05	0.0017444535	4.26259e-05	0	8.65787e-05	0	0.0013830738	0.0001413608	0.0003558869	9.88992e-05	0.0001018469	8.35652e-05	2.80641e-05	7.49449e-05	0.0001067459	0	0	8.86943e-05	7.84362e-05	0	0	0.0031535618	0.0030076096	CRT	RT
5605	otu8054	0.0080038942	0.0039771571	0	0.0003209957	0.0190721265	0.0049490486	0	0.0001348065	0.0006687329	0.0028211291	4.9671e-05	0.0077196498	0.0017673759	0.0010228529	0.0001593449	0.0002244795	0.00392957	0.088691043	0.0015416378	0.0002639493	0.0059578996	0.0001778115	0.0033222288	0.0014194984	0.0095116347	0.0016933464	0.005578665	0.0087480873	0.0003605158	0.0041623271	0.0006380495	0.000742849	0.0002109285	0.0394306019	0.0060866471	0.0001239132	0.0001811175	0.0415081961	0.0344284127	CRAT	AT
5606	otu8055	0.0005166025	0.0001001688	0	0.0001857189	0.0094291465	0.0033061746	0	0	0.0017957346	0.0014327588	8.1811e-05	0.0050729776	0.0013727192	0.0062889275	0.000293287	0.0003784828	0.0003545131	0.0476304202	0.0002154978	0	0.0002629428	0	0.0046625271	0.0022735535	0.0039564619	0.0004390157	0.0008351447	0.0005276548	0.0015089851	0.0002421298	0.0003008294	0.0001095226	3.51548e-05	0.0007071571	0.0004728581	3.83004e-05	0.0002559269	0.0025706759	0.0021184033	CRAT	AT
5607	otu8056	0.0001377607	0	0	0	0.0004686138	0.0001575758	0	0	0	0.0001553594	0	0.0008473895	0.0002024761	0.0001244347	0	0	0	0.0014292791	0	0	0.0001507111	0	0.0009695775	0	0.0003781299	0	0.0001094854	0.0001456423	0	0	0.0001067459	0	0	0.00021814	0.0001389441	0	0	0.0014385323	0.0010548428	CRT	RT
5608	otu8057	0.0182762473	0.0031234457	0.0002562526	0.0010615785	0.0812135004	0.0237005735	0.0001085794	0.0011303005	0.0122103164	0.0032107606	0.0001840748	0.0699811923	0.0249903524	0.0320444126	0.0164471641	0.0103469366	0.0038213745	0.1267416285	0.0044473053	0.0018916365	0.0021291955	0.0007979289	0.0182936462	0.0751509557	0.1059597773	0.011395112	0.021914911	0.023792219	0.0049543932	0.0240112081	0.0388846312	0.0004499951	0.0003845051	0.0101015597	0.0105350988	0.0005114234	0.0058705703	0.0868724062	0.032353598	CAT	AT
5609	otu8058	7.34724e-05	7.05735e-05	0	0	0.000220658	0.0001546578	0	0	8.48646e-05	0	0	0.0006202073	0.0002470894	7.46608e-05	0	9.91886e-05	8.97793e-05	0.0013462099	6.6307e-05	0	0.0001186449	0	0.0006844077	0	0.0002891581	0	9.16622e-05	0.0001217665	0	6.3415e-05	7.03553e-05	0	0	0.0002636857	7.61951e-05	0	0	0.0037775485	0.0038902777	CRT	RT
5610	otu8059	0.0001974569	0	0	0.0001077628	0.0012443289	0.0004260384	0	0	0.0008690133	0.000673224	0	0.0010268634	0.000356907	0.0002538467	0.000120086	8.61375e-05	0.0001611423	0.0116761107	0.0001610313	0	0.0004264804	3.1117e-05	0.0094248637	0.0003946323	0.0007785027	0.0001133722	0.0001858706	0.0001432547	7.12396e-05	0.0002334823	0.0004002972	5.47613e-05	0	8.39e-05	9.63644e-05	0	6.29974e-05	0.0020662555	0.0022099393	CRAT	AT
5611	otu8060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14091e-05	ART	RT
5612	otu8061	0.0009413645	0.0003187189	0.0047115531	0.034692753	0.0049500176	0.0051970846	0.0001644203	0.0009073513	0.0011270017	0.0036423145	0	0.0705764095	0.1359849921	0.0007466079	0.0006904945	0.0025345296	0.002101756	0.0136575557	0.0075755749	0.0052129983	0.0077536067	0.0011357707	0.0028231816	0.0024090243	0.0091557477	0.003167185	0.0025283498	0.002299238	0.0017227041	0.0057995859	0.0144034225	0.0018190277	0.0058642517	0.0010523457	0.0021446691	0.0003942692	0.000582726	0.2366553802	0.3784008818	CRAT	AT
5613	otu8062	0.0004821623	0	0.0009230917	0.0083390088	0.0092471606	0.0019521896	0	0.0002592432	0.0014494871	0.0013908364	0	0.0094076132	0.0254433497	0.000535069	0.0035425372	0.0008979178	0.0007665769	0.018683243	0.0011769493	0.0011437802	0.0007150762	0.0001378039	0.0010836455	0.0008010448	0.0013929637	0.0003570018	0.0025538115	0.0002745715	0.0002288304	0.000642797	0.0010844416	0.0002761875	0.00140619	0.0005057971	0.0005490532	0	0.0001299321	0.01489348	0.0217964522	CRAT	AT
5614	otu8063	0.0003214415	5.46375e-05	0.0003960267	0.002664264	0.0318156919	0.0038635261	8.68635e-05	0.0003266465	0.0010081913	0.0017533416	0	0.0246697107	0.0057242389	0.0004355213	0.0012216442	0.0464072116	0.0004627086	0.0110946262	0.0021620819	0.0005718901	0.0026518746	0.0003556229	0.0005275642	0.000335732	0.0030750856	0.0003232314	0.0005143269	9.78907e-05	9.7145e-05	0.0004035497	0.0006889965	0.0001404747	0.0004130683	3.83543e-05	0.0001456672	3.60475e-05	8.26841e-05	0.0968823492	0.1128529239	CRAT	AT
5615	otu8064	0	0	0.0010628658	0.0067661301	0.0004208425	0.0003822673	0	8.81427e-05	0	9.37088e-05	0	0.0009269032	0.0016506948	5.22626e-05	3.69495e-05	0.0002819044	0.0003245866	0.0003762547	0.0001823443	0.0007478563	0.00022767	6.00114e-05	0	0.0001354708	0.0006394844	5.78922e-05	9.42084e-05	0.0002411454	0.0001878136	0.0001556549	0.0005094692	0.0001880932	0.0010524453	0	7.39541e-05	0	0	0.004416481	0.0041496295	CRT	RT
5616	otu8065	6.42883e-05	0	0.0011356648	0.0084719928	0.0005482326	0.0004785637	0	0.0105667539	0.00032588	0.0014105646	0	0.0014994022	0.0015511727	4.72852e-05	0	0.0007204224	0.0003729293	0.0005570524	0.0001941848	0.0116137683	0.0014109127	5.11208e-05	0	0.0002768316	0.000469882	0.0001592035	0.0001222163	9.0728e-05	4.74931e-05	8.93574e-05	0.0003153857	0.0009309422	0.0030255057	0.0001438286	0.0025637424	0	0	0.0052534453	0.004779484	CRAT	AT
5617	otu8066	0.0014464869	0.0003255486	0.0144375032	0.0138486702	0.0283875318	0.012188783	0.0003040224	0.0007414356	0.0055773005	0.0028852457	0.0001373257	0.019176446	0.0089672879	0.0005898203	0.0003856608	0.001649663	0.0016965982	0.0120523654	0.0026522801	0.0025075182	0.0081576408	0.0007401402	0.0021102569	0.0053363716	0.0034476548	0.0006247532	0.0012476248	0.0015017868	0.0012693609	0.01778213	0.0943488462	0.0015142691	0.0075450882	0.0001294457	0.001472359	0	0.0003464857	0.0361576032	0.0444341634	CRAT	AT
5618	otu8067	0.0001607208	0	0.0002183971	0.0014192594	0.0017129427	0.0012781151	0	0	0.0001527563	9.37088e-05	0	0.00119725	0.0006211554	7.21721e-05	0	0.0001853261	0.0001887667	0.0005497227	0.0002154978	0	8.01655e-05	0.0011135443	0.0003849793	0.0004181925	0.000667288	0.0001302574	8.65699e-05	0	5.61282e-05	0.0006341496	0.0003954452	4.76185e-05	0.0002482804	0	0.0001748006	0	0.0001417442	0.0063631702	0.0384712503	CRAT	AT
5619	otu8070	0	0	0	0	0	0	0	0	0	0	0	0.0030510564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108282251	0.0050170416	CRAT	AT
5620	otu8072	0	0	0	0	0.0003275747	0	0	0	0	0	0	0.0007519729	0.0070866627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011358801	0.00140791	CRT	RT
5621	otu8074	0	0	0.0006493673	0.0036708147	0.0001069167	0.0002918071	0	0	0	0	0	0.0007678757	0.0013143786	0	0	0	0	0.0004935288	0	0	0	0	0	0	0	0	0	0	0	0	0.0004900609	0	0.0006327855	0	0	0	0	0.0013712763	0.0018132835	CRT	RT
5622	otu8076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057400198	0	0	0	0	0	0	0	0.00380528	CRT	RT
5623	otu8077	0	0	0	0	0.001929051	0.0028859723	0	0	0	0	0	0.0038870867	0.0270665901	0	0	0	0	0.0058368337	0	0	0	0	0	0	0	0	0	0	0	0	0.0046143354	0	0	0	0	0	0	0.0058251218	0.0070853181	CRAT	AT
5624	otu8078	0	0	0.0002329569	0.0008643955	0.0002320321	0.000738272	0	0	0	0	0	0.0006429255	0.0011565159	0	0	0	0	0.0002272187	0	0	0.0009042668	0	0	0	0.0002029668	0	0	0	0	0	0.0002620127	0	0	0	0	0	0	0.0015991996	0.003641823	CRT	RT
5625	otu8079	0	0	0	0.0004539796	0.0002502307	0.0002334457	0	0	0	0	0	0.0045686332	0.0045059507	0	0	0	0	0.0025751456	0.0004617809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037177653	0.0058343268	CRT	RT
5626	otu8080	0	0	0	0.0005571568	0.0008485094	0.0004668914	0	0	0	0	0	0.0126540463	0.0103400071	0	0	0	0	0.0026875333	0.0006701743	0	0.0003591414	0	0	0	0.0006645077	0	0.0012476248	0	0	0.0004179622	0.0002886992	0	0	0	0	0	0	0.0185850903	0.0118342901	CRAT	AT
5627	otu8081	0	0	0	0.0005044218	0.000154688	0.0001488216	0	0	0	0	0	0.0008678358	0.0004152475	0	0	0	0	0.0002589805	0	0	0	0	0	0	0.0001640416	0	0	0	0	0.0003141923	0.0012203001	0	0	0	0	0	0	0.002921902	0.0053395968	CRT	RT
5628	otu8082	0.0278184688	0.0126372062	0.0433154215	0.1548437237	0.7700189083	0.5986218592	0.0019203045	0.0156375514	0.035215408	0.0233063737	0.0034360631	0.2018922411	0.3578164088	0.0214450686	0.0122256791	0.0476757815	0.0293209922	0.2863493463	0.0938267755	0.0472029295	0.0357987034	0.0254137034	0.1115014136	0.3722266476	0.102106189	0.0516494786	0.049642735	0.0269485977	0.0207695936	0.1598460423	0.3548113423	0.0110046414	0.0133368333	0.0044586856	0.1084010342	0.0012774321	0.0249233469	0.3530905596	0.4058442301	CAT	AT
5629	otu8083	0	0	0.0002387808	0.0027055349	0.0013080239	0.0012197537	0	6.74032e-05	0.0004582688	0.0001183691	0	0.0100618978	0.0041421801	3.73304e-05	5.54243e-05	0.0007752372	0.0001496321	0.0021940045	0.000485462	0	0.0002725627	0	0	0.0002179313	0.0008952781	0	0.000264802	5.01391e-05	3.66992e-05	8.93574e-05	0.000164971	5.95232e-05	0.0002285059	2.87657e-05	0.0002711651	0	7.08721e-05	0.0799936062	0.0567021595	CRAT	AT
5630	otu8084	0.0030031823	0.0004462065	0.0086718202	0.0673976258	0.0088331426	0.0072338983	0	0.0003629405	0.0009029592	0.001346448	0	0.0257851751	0.0272587708	0.0004404987	0.0003741141	0.0028712488	0.0029650183	0.0048351168	0.0014090238	0.0090402628	0.0025139899	0.0002289323	0.002894474	0.0017787905	0.0062975307	0.0009576332	0.0007689442	0.0012391532	0.0007296666	0.001470074	0.003098058	0.0022071187	0.0102344266	0.0002636857	0.0014208153	0.000132925	0.0002598643	0.047359473	0.0607341	CRAT	AT
5631	otu8085	0.0008724842	0.0004621425	0.006813989	0.0547297611	0.0116311764	0.0101607236	0.0001923407	0.0003681254	0.0032316434	0.0020418662	0	0.1488565661	0.1803958888	0.0019162937	0.0017689592	0.009819671	0.0038443948	0.0784784164	0.019461105	0.0028594505	0.0687691682	0.0013602577	0	0.0017257802	0.0044791709	0.0013122229	0.0012858174	0.0056585609	0.0005289004	0.0012884766	0.0033285322	0.0011380828	0.0078461008	0.0001678	0.0016583648	0	0.000582726	0.1418617052	0.1968611278	CRAT	AT
5632	otu8086	0.0005074184	0.0001935079	0.0012608792	0.0086210265	0.0059896122	0.0053809231	6.20454e-05	0.0003007221	0.0003530367	0.000451282	0.0003155568	0.0751132372	0.0258139839	0.0005251142	0.000293287	0.0024014081	0.0005202594	0.0267605023	0.0087288432	0.0029254378	0.0031200411	0.0001800341	0.0005845982	0.0130699875	0.0070371083	0.0008225515	0.0010566618	0.0002530833	0.0001467968	0.000642797	0.0011159802	0.0003166632	0.0011952615	0.0010763171	0.0005266429	4.73123e-05	0.0002047416	0.1751310344	0.4619034586	CRAT	AT
5633	otu8087	0	0	0.0001921894	0.0014582375	0.0005391333	0.000452301	0	6.22184e-05	0	3.20583e-05	0	0.0008905541	0.0006383144	0	0	8.35272e-05	9.20813e-05	0.0003151744	0.0001065648	0.0003519324	0.0001090251	0	0	0.0001354708	0.0006311433	3.13583e-05	4.07388e-05	0.000792676	0.0003454043	7.49449e-05	0.0001843793	5.71422e-05	0.0002416889	0	4.03386e-05	0	0	0.0044239539	0.0030686336	CRT	RT
5634	otu8088	0.0003627697	0.0001844017	0.0001339502	0.0012312477	0.0078367695	0.0046747499	0.0002512838	0.0001659157	0.0017787617	0.0014302927	0	0.0082149069	0.0022066461	0.0001144799	7.38991e-05	0.0001252909	0.000209485	0.0020009907	0.0003552161	0	0	0	0.001939155	0	0.0007395776	7.71896e-05	9.16622e-05	6.68522e-05	0	0	0.0001601189	9.28561e-05	8.56897e-05	0	5.82669e-05	0	0	0.0049993669	0.0043871871	CRT	RT
5635	otu8089	0	0	0.0003290516	0.0025175232	0.0001342146	0.0004960721	0	0	0	0.0001282331	0	0.0014221603	0.0024880535	0	0	0.0002088181	0.0001519342	0.0007500661	0.0003220626	0	0.0002693561	0	0	0	0.0003114011	6.03044e-05	0	0.0001289292	0.0001273678	0.0002305998	0.0004536702	9.04752e-05	0.0004130683	0	0	0	0	0.0151662407	0.0057035612	CRAT	AT
5636	otu8090	0	0	0	0.0014398948	0	0	0	0	0	0	0	0.0004361897	0.0007584273	0	0	0.0001461727	0.0001910687	0.0003249472	9.23562e-05	0	0.0006541504	0	0	0	0.0002446723	0.0002581027	0	0	0.0001921312	0.0001441249	0.000276569	0	0.0002394917	0	0	0	0	0.0018644873	0.0016738002	CRT	RT
5637	otu8091	0.0002938894	0.0001798485	0.0043737656	0.0433137795	0.0040969585	0.0089555602	8.37613e-05	0.0010525275	0.0015275625	0.0011762925	0.0002571204	0.0085783983	0.0195509527	0.0009780564	0.0003302365	0.0143458032	0.0218439895	0.0527855978	0.0251492985	0.0953516772	0.1819051279	0.0059966916	0.0018963795	0.0036105914	0.0032641506	0.0111780163	0.019972181	0.0401328057	0.0611020246	0.0668163029	0.170592127	0.0237068832	0.0234108663	0.0018362114	0.010219113	5.40712e-05	0.0022757811	0.0360380369	0.0376822976	CRAT	AT
5638	otu8092	0	0	0.000527065	0.0034805102	0.0002820782	0.0011059489	0	7.25881e-05	6.11025e-05	0	0	0.001490315	0.0013040832	0.0001045251	0.0001085393	0.0001931567	0.0008678664	0.0039018097	0.0034384917	0	0.0002244634	0	0	0.0001236907	0.0003809102	0.0030924076	0.0050694304	7.16274e-05	4.74931e-05	0.0002219523	0.0003056815	0.0001238082	0.000511941	0	6.499e-05	0	0	0.0044762642	0.00430001	CRT	RT
5639	otu8093	4.82162e-05	0	0.0001572459	0.000804782	0.0002365817	0.000207183	0	0	6.11025e-05	4.68544e-05	0	0.0005656836	0.0011427887	0	3.92589e-05	9.65784e-05	0	0.0031615165	0.0032277301	0	8.97854e-05	6.2234e-05	0.0002138774	0.0001001306	0.0012873098	3.85948e-05	4.83773e-05	2.86509e-05	0	5.765e-05	0.000109172	0	8.56897e-05	0	4.03386e-05	0	0	0.0023838536	0.0018307189	CRT	RT
5640	otu8095	0	0	0	0	0	0	0	0	0	0	0	0.0010155043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038896419	0.0035611842	CRT	RT
5641	otu8096	0	0	0	0.0011257777	0.000154688	0.0001254771	0	0	0	0	0	0.001031407	0.0020728059	0	0	0	0	0.000195457	0.0001799761	0	0.000295009	0	0	0	0.0002557937	0	0	0	0	0	0.0002280481	0	0.0002636606	0	0	0	0	0.0033217019	0.0039164308	CRT	RT
5642	otu8097	0	0	0	0.0001169341	7.27944e-05	0.0001138048	0	0	0	0	0	0.008442089	0.0023919631	0	0	0	0	7.81828e-05	0	0	0.00136602	0	0	0	0.0001112147	0	0	0	0	0	0.0001140241	0	0	0	0	0	0	0.0010947791	0.000958948	CRT	RT
5643	otu8098	0	0	0	0.0008277103	0.001073717	0.001027161	0	0	0	0	0	0.0027330014	0.0037509551	0	0	0	0	0.0014634841	0.0004167869	0	0	0	0	0.0086760215	0.000417055	0	0	0	0	0.0009368118	0.0027001868	0	0	0	0	0	0	0.0010910427	0.0009959983	CRT	RT
5644	otu8099	0	0	0	0	0.0010418695	0.0014998885	0	0	0	0	0	0.001133639	0	0	0	0	0	0.0010505812	0.0013735022	0	0	0	0.0066016822	0.0089116229	0	0.0009865793	0	0	0	0	0.0017103609	0	0	0	0.0025032345	0	0	0.0009901586	0.0023450638	CRT	RT
5645	otu8100	0	0	0.0002708124	0.002558794	0.0007279438	0.0003122336	0	0	0	0.0002145439	0	0.0040688325	0.004873153	0	0.000240172	0.0003314987	0.0002440155	0.002614237	0.0005565052	0	0.0002918024	0	0	0	0.0003531066	0	0	0	0.0001554319	0.0001960099	0.0004051493	0	0.0003823079	0	0	0	0	0.0041736119	0.0044830819	CRT	RT
5646	otu8101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017531412	0.0105767606	CRAT	AT
5647	otu8102	0.0006405871	0.0004120581	7.86229e-05	0.0002201113	0.0046360918	0.0051533136	0.0011323282	0.0001866551	0.0034964209	0.0027940029	0	0.0126245126	0.0028415287	8.46156e-05	0.0003140711	0.0003027862	4.83427e-05	0.0007671686	0.000419155	0	0.0008337211	0.0001711435	0.0015969512	9.42406e-05	0.0010176142	0.0002026227	0.0002724405	0.0001193789	0.0005289004	0.0001643024	0.0003032555	8.09515e-05	0.0003010125	0	8.29182e-05	8.33598e-05	0.0001023708	0.0120276248	0.0088986016	CRAT	AT
5648	otu8103	0	0	7.86229e-05	0.0006351129	0.0001979097	0.0002246915	0	0	0	4.68544e-05	0	0.0004998007	0.0004186793	0	0	7.30863e-05	2.99264e-05	0.0008502378	0.000816997	0	0	0	0	0.0001825911	0.0005644145	0	3.56464e-05	0	0	4.32375e-05	9.94678e-05	4.28567e-05	7.6901e-05	0	0	0	0	0.0025071563	0.0020116114	CRT	RT
5649	otu8104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110262568	0.0162389127	CRAT	AT
5650	otu8105	0	0	0	0	6.36951e-05	6.71156e-05	0	0	0	0	0	0.0001408529	6.8636e-05	0	0	0	0	0.0001001717	0	0	0	0	0	0	0	3.85948e-05	3.81926e-05	0	0	0	0	0	0	0	0	0	0	0.0006464054	0.0006669047	CRT	RT
5651	otu8106	0	0	0	0	0	0	0	0	0	0	0	0	0.0257522115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024511096	0.007477615	CRAT	AT
5652	otu8107	0	0	0	0.000593842	0.000116016	0.0001604939	0	0	0	0	0	0.0022150261	0.0052060374	0	0	0	0	0.0001905705	0	0	0.0002629428	0	0	0	0	0	0	0	0	0	0.0002620127	0	0	0	0	0	0	0.0030526777	0.0062985448	CRT	RT
5653	otu8108	0	0	0	0	0.0005345837	0.0009921442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029181656	0.0015081637	CRT	RT
5654	otu8109	0	0	0.0001339502	0.0003187028	0.0004299418	0.0006040407	0	0	0	0	0	0.000713352	0.0010569938	0	0	0.000276684	0	0.000759839	0.0001894486	0	0	0	0	0.0009482956	0.0002085275	0	0	0.0001122162	0	0.0010722892	0.0019214267	0	0	0	0.0001142927	0	0	0.004349225	0.0029138943	CRT	RT
5655	otu8110	0	0	0	0.0004287585	0.0001910852	0	0	0	0	0	0	0.0043664411	0.0067023013	0	0	0	0	0.0003640386	0.0005209836	0	0	0	0	0	0	0	0	0	0	0.0003718422	0.0009510092	0	0	0	0	0	0	0.0064491085	0.0121786396	CRAT	AT
5656	otu8111	0	0	0	0.0006075989	0	0	0	0	0	0	0	0.002380869	0.0128761057	0	0	0	0	0.0003909139	0.0004096825	0	0	0	0	0	0.0002168686	0	0	0	0	0	0.0003444982	0	0	0	0	0	0	0.0083322781	0.0134034778	CRAT	AT
5657	otu8112	0	0	0.0002562526	0.0014100881	0.00025933	0.0003093155	0	0	0	0	0	0.0006292946	0.0011839703	0.0004902725	0	0.0001905465	0.0002209952	0.0004617671	0.0001468226	0	0.000708663	0	0	0	0.0001835042	0.0003111705	0.0001374933	0.000198169	0.0002180365	0.0001527724	0.000443966	0.0001404747	0.0002087313	0	0.0001568723	0	0	0.0012405006	0.001198685	CRT	RT
5658	otu8113	0	0	0.0003552593	0.0023501468	0.0001364895	0.0001780023	0	0	0	0	0	0.0008451176	0.0005834056	0	0	0	0.0001611423	0.0003078447	0.0001752399	0	0.0001763641	0	0	0	0.0002530134	0	0	0.0002459206	0.0002849586	0.0001931274	0.0004730786	0.0001023798	0.0003801107	0	0	0	0	0.0019728443	0.0025128797	CRT	RT
